Name,Commodity Code,Service Index,Split RLN Code,Cargo Category Code,Parent Unit Code,Unit Name,Description,TPSN,Aircraft Name,Brigade Key,UTC,UIC,First FM,Aircraft Count,Vehicle Type,Vehicle Name,Aircraft Fleet,Vehicle Count,Origin,Destination,APOE,SPOE,APOD,SPOD,Strat ILOC,Dep Theater,RLD,Air ALD,Sea ALD,ILOC Delay,EAD,LAD,RDD,Mode,Means,POL,PAX,Bulk STons,Over STons,Out STons,Total STons,Cont STons,Wheeled STons,Tracked STons,NSDA STons,NonCont STons,Cont MTons,Wheeled MTons,Tracked MTons,NSDA MTons,NonCont MTons,Cont Sqft,Wheeled Sqft,Tracked Sqft,NSDA Sqft,NonCont Sqft,FM List,Organization,NextRln,Retrograde,HandoffOrigin,HandoffDate,PreemptivePriority,MaxSchedDay,ILOC Mode,Rln Priority,Tpfdd Priority,Trigger Delay,EAD Objective Penalty,RDD Objective Penalty,Additional Days Late Objective,ADL Objective Penalty,Goal Location,Goal Day
1:0YBPC,6,1,1:0YBP,"",,"",ADA BTRY VUL/MPDS  ABN,01082,"",ABN,1S7NN,"",ABN,0,"","","",0,HCTL,WSVC,"",NPTU,"",VKNP,,1,0,0,7,0,10,12,12,2,0,.00,0,3.30,193.70,21.00,218.00,3.30,214.70,.00,.00,.00,14.00,1008.00,.00,.00,.00,66,4294,0,0,0,"",TEBESSA,"",0,HCTL,0,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,12
1:0YBPP,6,1,1:0YBP,"",,"",ADA BTRY VUL/MPDS  ABN,01082,"",ABN,1S7NN,"",ABN,0,"","","",0,HCTL,WSVC,TMKH,"",FUQN,"",,1,0,35,0,0,35,37,37,1,0,.00,112,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,0,0,0,0,"",TEBESSA,"",0,HCTL,0,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,37
1:0YBQC,6,1,1:0YBQ,"",,"","HHB ADA BN, ABN DIV",01082,"",ABN,1R7NN,"",ABN,0,"","","",0,HCTL,WSVC,"",ZBES,"",HNTS,,1,0,0,6,0,10,12,12,2,0,.00,0,17.30,126.50,19.10,162.90,17.30,145.60,.00,.00,.00,43.00,703.00,.00,.00,.00,346,2912,0,0,0,"",TEBESSA,"",0,HCTL,0,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,12
1:0YBQP,6,1,1:0YBQ,"",,"","HHB ADA BN, ABN DIV",01082,"",ABN,1R7NN,"",ABN,0,"","","",0,HCTL,WSVC,TMKH,"",FUQN,"",,1,0,10,0,0,10,12,12,1,0,.00,101,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,0,0,0,0,"",TEBESSA,"",0,HCTL,0,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,12
1:0YBRC,6,1,1:0YBR,"",,"",FWD SUP CO S T BN ABN DIV,01082,"",ABN,JH5NN,"",ABN,0,"","","",0,HCTL,WSVC,"",QTUP,"",HNTS,,1,0,0,23,0,35,37,37,2,0,.00,0,14.70,153.90,.00,168.60,14.70,153.90,.00,.00,.00,42.00,431.00,.00,.00,.00,294,3078,0,0,0,"",TEBESSA,"",0,HCTL,0,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,37
1:0YBRP,6,1,1:0YBR,"",,"",FWD SUP CO S T BN ABN DIV,01082,"",ABN,JH5NN,"",ABN,0,"","","",0,HCTL,WSVC,TMKH,"",FUQN,"",,1,0,35,0,0,35,37,37,1,0,.00,46,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,0,0,0,0,"",TEBESSA,"",0,HCTL,0,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,37
1:0YBSC,6,1,1:0YBS,"",,"",FWD SUP CO S T BN ABN DIV,01082,"",ABN,JH5NN,"",ABN,0,"","","",0,HCTL,WSVC,"",DKSD,"",VKNP,,1,0,0,22,0,35,37,37,2,0,.00,0,14.70,153.90,.00,168.60,14.70,153.90,.00,.00,.00,42.00,431.00,.00,.00,.00,294,3078,0,0,0,"",TEBESSA,"",0,HCTL,0,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,37
1:0YBSP,6,1,1:0YBS,"",,"",FWD SUP CO S T BN ABN DIV,01082,"",ABN,JH5NN,"",ABN,0,"","","",0,HCTL,WSVC,TMKH,"",FUQN,"",,1,0,35,0,0,35,37,37,1,0,.00,46,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,0,0,0,0,"",TEBESSA,"",0,HCTL,0,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,37
1:0YBTC,6,1,1:0YBT,"",,"","FWD S S DET,S S BN,ABN DI",01082,"",ABN,X3AAF,"",ABN,0,"","","",0,HCTL,OPA1,"",QTUP,"",APFD,,1,0,0,14,0,24,24,24,2,50,.00,0,11.40,107.40,.00,118.80,11.40,107.40,.00,.00,.00,29.00,380.00,.00,.00,.00,228,2148,0,0,0,"",ABN,"",0,HCTL,0,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,24
1:0YBTP,6,1,1:0YBT,"",,"","FWD S S DET,S S BN,ABN DI",01082,"",ABN,X3AAF,"",ABN,0,"","","",0,HCTL,WSVC,TMKH,"",FUQN,"",,1,0,35,0,0,35,37,37,1,0,.00,49,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,0,0,0,0,"",TEBESSA,"",0,HCTL,0,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,37
1:0YBUC,6,1,1:0YBU,"",,"",QM AD EQ  SPT CO ABN CORP,01082,"",ABN,HHXNN,"",ABN,0,"","","",0,HCTL,WSVC,"",SBEA,"",HNTS,,1,0,0,26,0,35,37,37,2,0,.00,0,904.00,737.70,86.10,1727.80,904.00,823.80,.00,.00,.00,2719.00,3943.00,.00,.00,.00,18080,16476,0,0,0,"",TEBESSA,"",0,HCTL,0,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,37
1:0YBUP,6,1,1:0YBU,"",,"",QM AD EQ  SPT CO ABN CORP,01082,"",ABN,HHXNN,"",ABN,0,"","","",0,HCTL,WSVC,TMKH,"",FUQN,"",,1,0,35,0,0,35,37,37,1,0,.00,327,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,0,0,0,0,"",TEBESSA,"",0,HCTL,0,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,37
1:0YBVC,6,1,1:0YBV,"",,"",HQ   SUP CO S T BN ABN DI,01082,"",ABN,JG5NN,"",ABN,0,"","","",0,HCTL,WSVC,"",SBEA,"",HNTS,,1,0,0,26,0,35,37,37,2,0,.00,0,35.20,598.60,38.20,672.00,35.20,636.80,.00,.00,.00,90.00,2239.00,.00,.00,.00,704,12736,0,0,0,"",TEBESSA,"",0,HCTL,0,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,37
1:0YBVP,6,1,1:0YBV,"",,"",HQ   SUP CO S T BN ABN DI,01082,"",ABN,JG5NN,"",ABN,0,"","","",0,HCTL,WSVC,TMKH,"",FUQN,"",,1,0,35,0,0,35,37,37,1,0,.00,184,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,0,0,0,0,"",TEBESSA,"",0,HCTL,0,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,37
1:0YBWC,6,1,1:0YBW,"",,"",SVC SPT CO MI BN ABN DIV,01082,"",ABN,PE4NN,"",ABN,0,"","","",0,HCTL,WSVC,"",DKSD,"",VKNP,,1,0,0,22,0,35,37,37,2,0,.00,0,19.00,161.00,19.00,199.00,19.00,180.00,.00,.00,.00,47.00,864.00,.00,.00,.00,380,3600,0,0,0,"",TEBESSA,"",0,HCTL,0,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,37
1:0YBWP,6,1,1:0YBW,"",,"",INTEL SURVL CO MI BN ABN,01082,"",ABN,PD4NN,"",ABN,0,"","","",0,HCTL,WSVC,TMKH,"",FUQN,"",,1,0,35,0,0,35,37,37,1,0,.00,70,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,0,0,0,0,"",TEBESSA,"",0,HCTL,0,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,37
1:0YBYC,6,1,1:0YBY,"",,"","HQ,HQ OP CO MI BN ABN DIV",01082,"",ABN,PB4NN,"",ABN,0,"","","",0,HCTL,WSVC,"",SBEA,"",HNTS,,1,0,0,26,0,35,37,37,2,0,.00,0,22.00,219.00,.00,241.00,22.00,219.00,.00,.00,.00,55.00,801.00,.00,.00,.00,440,4380,0,0,0,"",TEBESSA,"",0,HCTL,0,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,37
1:0YBYP,6,1,1:0YBY,"",,"","HQ,HQ OP CO MI BN ABN DIV",01082,"",ABN,PB4NN,"",ABN,0,"","","",0,HCTL,WSVC,TMKH,"",FUQN,"",,1,0,35,0,0,35,37,37,1,0,.00,98,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,0,0,0,0,"",TEBESSA,"",0,HCTL,0,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,37
1:0YC C,6,1,1:0YC ,"",,"",HHC AIRBORNE BRIGADE,01082,"","",3MBNN,"","",0,"","","",0,HCTL,WSVC,"",SBEA,"",HNTS,,1,0,0,26,0,35,37,37,2,0,.00,0,15.70,83.70,43.20,142.60,14.30,128.30,.00,.00,.00,36.00,585.00,.00,.00,.00,283,4173,0,0,0,"",TEBESSA,"",0,HCTL,0,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,37
1:0YC P,6,1,1:0YC ,"",,"",HHC AIRBORNE BRIGADE,01082,"","",3MBNN,"","",0,"","","",0,HCTL,WSVC,TMKH,"",FUQN,"",,1,0,35,0,0,35,37,37,1,0,.00,87,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,0,0,0,0,"",TEBESSA,"",0,HCTL,0,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,37
1:0YCAC,6,1,1:0YCA,"",,"",INF BN  ABN,01082,"",ABN,0YSNN,"",ABN,0,"","","",0,HCTL,WSVC,"",WPVT,"",HNTS,,1,0,0,15,0,35,37,37,2,0,.00,0,115.10,411.40,204.40,730.90,115.10,615.40,.00,.00,.40,284.00,2238.50,.00,.00,16.00,2302,14115,0,0,70,"",TEBESSA,"",0,HCTL,0,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,37
1:0YCAP,6,1,1:0YCA,"",,"",INF BN  ABN,01082,"",ABN,0YSNN,"",ABN,0,"","","",0,HCTL,WSVC,TMKH,"",FUQN,"",,1,0,36,0,0,35,37,37,1,0,.00,675,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,0,0,0,0,"",TEBESSA,"",0,HCTL,0,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,37
1:0YCBC,6,1,1:0YCB,"",,"",INF BN  ABN,01082,"",ABN,0YSNN,"",ABN,0,"","","",0,HCTL,WSVC,"",WPVT,"",HNTS,,1,0,0,15,0,35,37,37,2,0,.00,0,115.10,411.40,204.40,730.90,115.10,615.40,.00,.00,.40,284.00,2238.50,.00,.00,16.00,2302,14115,0,0,70,"",TEBESSA,"",0,HCTL,0,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,37
1:0YCBP,6,1,1:0YCB,"",,"",INF BN  ABN,01082,"",ABN,0YSNN,"",ABN,0,"","","",0,HCTL,WSVC,TMKH,"",FUQN,"",,1,0,36,0,0,35,37,37,1,0,.00,675,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,0,0,0,0,"",TEBESSA,"",0,HCTL,0,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,37
1:0YCCC,6,1,1:0YCC,"",,"",INF BN  ABN,01082,"",ABN,0YSNN,"",ABN,0,"","","",0,HCTL,WSVC,"",SBEA,"",HNTS,,1,0,0,26,0,35,37,37,2,0,.00,0,115.10,411.40,204.40,730.90,115.10,615.40,.00,.00,.40,284.00,2238.50,.00,.00,16.00,2302,14115,0,0,70,"",TEBESSA,"",0,HCTL,0,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,37
1:0YCCP,6,1,1:0YCC,"",,"",INF BN  ABN,01082,"",ABN,0YSNN,"",ABN,0,"","","",0,HCTL,WSVC,TMKH,"",FUQN,"",,1,0,36,0,0,35,37,37,1,0,.00,675,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,0,0,0,0,"",TEBESSA,"",0,HCTL,0,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,37
1:0ZABC,8,1,1:0ZAB,"",,"",24TH INF DIV (MECH) ADVON,04024,"",24M,0L766,"",24M,0,"","","",0,HKUZ,WSVC,"",SBEA,"",HNTS,,1,15,0,26,0,35,40,43,2,0,.00,0,48.10,297.70,.00,345.80,48.10,287.50,.00,10.20,.00,120.00,1428.00,.00,311.00,.00,962,10354,0,1449,0,"",TEBESSA,"",0,HKUZ,15,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,43
1:0ZABP,8,1,1:0ZAB,"",,"",24TH INF DIV (MECH) ADVON,04024,"",24M,0L766,"",24M,0,"","","",0,HKUZ,WSVC,LEXG,"",FUQN,"",,1,15,37,0,0,35,40,43,1,0,.00,100,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,0,0,0,0,"",TEBESSA,"",0,HKUZ,15,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,43
1:0ZACA,8,1,1:0ZACA,"",,"",24TH INF DIV (MECH) - PAX ONLY,04024,"",24M,0L766,"",24M,0,"","","",0,HKUZ,WSVC,LEXG,"",FUQN,"",,1,20,28,0,0,28,31,33,1,0,.00,2401,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,0,0,0,0,"",TEBESSA,"",0,HKUZ,20,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,33
1:0ZACB,8,1,1:0ZACB,"",,"",24TH INF DIV (MECH) - PAX ONLY,04024,"",24M,0L766,"",24M,0,"","","",0,HKUZ,WSVC,LEXG,"",FUQN,"",,1,20,29,0,0,28,31,33,1,0,.00,2002,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,0,0,0,0,"",TEBESSA,"",0,HKUZ,20,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,33
1:0ZACD,8,1,1:0ZACD,"",,"",24TH INF DIV (MECH) - PAX ONLY,04024,"",24M,0L766,"",24M,0,"","","",0,HKUZ,WSVC,LEXG,"",FUQN,"",,1,20,30,0,0,28,31,33,1,0,.00,2002,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,0,0,0,0,"",TEBESSA,"",0,HKUZ,20,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,33
1:0ZACG,8,1,1:0ZACG,"",,"",24TH INF DIV (MECH) - PAX ONLY,04024,"",24M,0L766,"",24M,0,"","","",0,HKUZ,WSVC,LEXG,"",FUQN,"",,1,20,30,0,0,28,31,33,1,0,.00,1306,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,0,0,0,0,"",TEBESSA,"",0,HKUZ,20,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,33
1:0ZACH,8,1,1:0ZACH,"",,"",24TH INF DIV (MECH) - PAX ONLY,04024,"",24M,0L766,"",24M,0,"","","",0,HKUZ,WSVC,LEXG,"",FUQN,"",,1,20,31,0,0,28,31,33,1,0,.00,1306,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,0,0,0,0,"",TEBESSA,"",0,HKUZ,20,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,33
1:0ZBB,8,1,1:0ZBB,"",,"",HHC INF DIV  MECH  BDE,04024,"",INF,0H766,"",INF,0,"","","",0,HKUZ,BQWK,"",DKSD,"",VKNP,,1,2,0,15,0,22,26,28,2,0,.00,0,17.70,181.90,25.60,225.20,17.70,207.50,.00,.00,.00,48.00,788.00,.00,.00,.00,354,4150,0,0,0,"",BIR EL ATER,"",0,HKUZ,2,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,28
1:0ZCB,8,1,1:0ZCB,"",,"",INF BN MECH E/W BFVS,04024,"",INF,0M666,"",INF,0,"","","",0,HKUZ,BQWK,"",DKSD,"",VKNP,,1,2,0,15,0,22,26,28,2,0,.00,0,172.00,2507.20,556.90,3236.10,172.00,3064.10,.00,.00,.00,398.00,8673.00,.00,.00,.00,3440,61282,0,0,0,"",BIR EL ATER,"",0,HKUZ,2,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,28
1:0ZDA,8,1,1:0ZDA,"",,"",HHC INF DIV  MECH  BDE,04024,"",INF,0H766,"",INF,0,"","","",0,HKUZ,BQWK,"",DKSD,"",VKNP,,1,5,0,15,0,22,26,28,2,0,.00,0,17.70,181.90,25.60,225.20,17.70,207.50,.00,.00,.00,48.00,788.00,.00,.00,.00,354,4150,0,0,0,"",BIR EL ATER,"",0,HKUZ,5,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,28
1:0ZDB,8,1,1:0ZDB,"",,"",INF BN MECH E/W BFVS,04024,"",INF,0M666,"",INF,0,"","","",0,HKUZ,BQWK,"",DKSD,"",VKNP,,1,5,0,15,0,22,26,28,2,0,.00,0,172.00,2507.20,556.90,3236.10,172.00,3064.10,.00,.00,.00,398.00,8673.00,.00,.00,.00,3440,61282,0,0,0,"",BIR EL ATER,"",0,HKUZ,5,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,28
1:0ZDC,8,1,1:0ZDC,"",,"",INF BN MECH E/W BFVS,04024,"",INF,0M666,"",INF,0,"","","",0,HKUZ,BQWK,"",DKSD,"",VKNP,,1,5,0,15,0,22,26,28,2,0,.00,0,172.00,2507.20,556.90,3236.10,172.00,3064.10,.00,.00,.00,398.00,8673.00,.00,.00,.00,3440,61282,0,0,0,"",BIR EL ATER,"",0,HKUZ,5,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,28
1:0ZHCC,7,1,1:0ZHC,"",,"","TANK BATTALION, EQ/W, M6O",02002,"",CTK,2JTTT,"",CTK,0,"","","",0,HFTZ,NWXN,"",DKSD,"",VKNP,,1,2,0,22,0,28,33,34,2,0,.00,0,175.20,1433.40,4807.30,6415.90,142.00,1635.00,4550.80,.00,88.10,300.00,5067.70,5314.40,.00,270.10,2840,26552,23385,0,1363,"",MADANIYIN,"",0,HFTZ,2,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,34
1:0ZHCP,7,1,1:0ZHC,"",,"","TANK BATTALION, EQ/W, M6O",02002,"",CTK,2JTTT,"",CTK,0,"","","",0,HFTZ,JEAH,UHGN,"",JEAH,"",,1,2,30,0,0,28,33,34,1,0,.00,633,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,0,0,0,0,"",JERBA-ZARZIS,"",0,HFTZ,2,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,34
1:0ZHFC,7,1,1:0ZHF,"",,"","TANK BATTALION, EQ/W, M6O",02002,"",CTK,2JTTT,"",CTK,0,"","","",0,HFTZ,NWXN,"",DKSD,"",VKNP,,1,2,0,17,0,28,33,34,2,0,.00,0,175.20,1433.40,4807.30,6415.90,142.00,1635.00,4550.80,.00,88.10,300.00,5067.70,5314.40,.00,270.10,2840,26552,23385,0,1363,"",MADANIYIN,"",0,HFTZ,2,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,34
1:0ZHFP,7,1,1:0ZHF,"",,"","TANK BATTALION, EQ/W, M6O",02002,"",CTK,2JTTT,"",CTK,0,"","","",0,HFTZ,JEAH,UHGN,"",JEAH,"",,1,2,30,0,0,28,33,34,1,0,.00,633,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,0,0,0,0,"",JERBA-ZARZIS,"",0,HFTZ,2,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,34
1:5BCAA,2,2,1:5BCAA,"",,"",MNT    F/RF  4 FUEL TANK BU TM 0TR,,"",CTK,HFBZM,"",CTK,0,"","","",0,HUUA,HNTK,QKJA,"",HNTK,"",,1,0,10,0,0,10,12,12,1,0,.00,12,.50,.00,.00,.50,.50,.00,.00,.00,.00,9.00,.00,.00,.00,.00,10,0,0,0,0,"",GABES,"",0,HUUA,0,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,12
1:5CCAB,2,2,1:5CCAB,"",,"",MNT     F 16  TANK B-U TM      0TR,,"",CTK,HFBZP,"",CTK,0,"","","",0,VLSB,FUQN,DKFX,"",FUQN,"",,1,3,5,0,0,5,8,8,1,0,.00,12,2.80,1.40,.00,4.20,.00,.00,.00,.00,4.20,.00,.00,.00,.00,30.00,0,0,0,0,196,"",THYNA-EL MAOU,"",0,VLSB,3,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,8
1:5CCAD,2,2,1:5CCAD,"",,"",MNT     F 16  TANK B-U TM      0TR,,"",CTK,HFBZP,"",CTK,0,"","","",0,VLSB,FUQN,DKFX,"",FUQN,"",,1,3,5,0,0,5,8,8,1,0,.00,12,2.80,1.40,.00,4.20,.00,.00,.00,.00,4.20,.00,.00,.00,.00,30.00,0,0,0,0,196,"",THYNA-EL MAOU,"",0,VLSB,3,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,8
1:5CCAU,2,2,1:5CCAU,"",,"",MNT     F 16  TANK B-U TM      0TR,,"",CTK,HFBZP,"",CTK,0,"","","",0,KRSM,HNTK,QYZH,"",HNTK,"",,1,25,26,0,0,26,28,28,1,0,.00,12,2.80,1.40,.00,4.20,.00,.00,.00,.00,4.20,.00,.00,.00,.00,30.00,0,0,0,0,196,"",GABES,"",0,KRSM,25,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,28
1:5CCAV,2,2,1:5CCAV,"",,"",MNT     F 16  TANK B-U TM      0TR,,"",CTK,HFBZP,"",CTK,0,"","","",0,KRSM,HNTK,QYZH,"",HNTK,"",,1,20,21,0,0,21,23,23,1,0,.00,12,2.80,1.40,.00,4.20,.00,.00,.00,.00,4.20,.00,.00,.00,.00,30.00,0,0,0,0,196,"",GABES,"",0,KRSM,20,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,23
1:5HDC9,2,2,1:5HDC9,"",,"",POL 400  GAL LOX STORAGE TANK  0SR,,"",CTK,JFDEQ,"",CTK,0,"","","",0,AJJY,VRJT,AJJY,"",VRJT,"",,1,16,21,0,0,21,21,21,1,0,.00,0,3.00,.00,.00,3.00,.00,.00,.00,.00,3.00,.00,.00,.00,.00,8.40,0,0,0,0,66,"",SIGONELLA,"",0,AJJY,16,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,21
1:5NMH1,2,2,1:5NMH1,"",,"",WATER TANKS (3 EA),,"",CTK,XFZ99,"",CTK,0,"","","",0,KWRD,FUQN,BPWZ,"",FUQN,"",,1,25,26,0,0,26,28,28,1,0,.00,0,8.10,.00,.00,8.10,.00,.00,.00,.00,8.10,.00,.00,.00,.00,10.00,0,0,0,0,198,"",THYNA-EL MAOU,"",0,KWRD,25,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,28
1:AR00040,27,1,1:AR00040,GAD,,"",3A,,"",POL,"","",POL,0,"","","",0,PVSD,HNTM,"",AVBU,"",HNTS,,1,21,0,21,0,37,41,43,2,0,60.00,0,.00,.00,.00,882.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,0,0,0,0,"","","",0,PVSD,21,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,43
1:AR00041,27,1,1:AR00041,GAD,,"",3A,,"",POL,"","",POL,0,"","","",0,PVSD,HNTM,"",AVBU,"",HNTS,,1,27,0,27,0,43,47,49,2,0,73.00,0,.00,.00,.00,1073.10,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,0,0,0,0,"","","",0,PVSD,27,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,49
1:AR00042,27,1,1:AR00042,GAD,,"",3A,,"",POL,"","",POL,0,"","","",0,PVSD,HNTM,"",AVBU,"",HNTS,,1,18,0,18,0,34,38,40,2,0,79.00,0,.00,.00,.00,1161.30,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,0,0,0,0,"","","",0,PVSD,18,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,40
1:AR00043,27,1,1:AR00043,GAD,,"",3A,,"",POL,"","",POL,0,"","","",0,PVSD,HNTM,"",AVBU,"",HNTS,,1,21,0,21,0,37,41,43,2,0,112.00,0,.00,.00,.00,1646.40,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,0,0,0,0,"","","",0,PVSD,21,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,43
1:AR00044,27,1,1:AR00044,GAD,,"",3A,,"",POL,"","",POL,0,"","","",0,PVSD,HNTM,"",AVBU,"",HNTS,,1,27,0,27,0,43,47,49,2,0,138.00,0,.00,.00,.00,2028.60,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,0,0,0,0,"","","",0,PVSD,27,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,49
1:AR00045,27,1,1:AR00045,GAD,,"",3A,,"",POL,"","",POL,0,"","","",0,PVSD,HNTM,"",AVBU,"",HNTS,,1,18,0,18,0,34,38,40,2,0,158.00,0,.00,.00,.00,2322.60,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,0,0,0,0,"","","",0,PVSD,18,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,40
1:AR00046,27,1,1:AR00046,GAD,,"",3A,,"",POL,"","",POL,0,"","","",0,PVSD,HNTM,"",AVBU,"",HNTS,,1,21,0,21,0,37,41,43,2,0,158.00,0,.00,.00,.00,2322.60,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,0,0,0,0,"","","",0,PVSD,21,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,43
1:AR00047,27,1,1:AR00047,GAD,,"",3A,,"",POL,"","",POL,0,"","","",0,PVSD,HNTM,"",AVBU,"",HNTS,,1,27,0,27,0,43,47,49,2,0,158.00,0,.00,.00,.00,2322.60,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,0,0,0,0,"","","",0,PVSD,27,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,49
1:AR00048,27,1,1:AR00048,GAD,,"",3A,,"",POL,"","",POL,0,"","","",0,PVSD,HNTM,"",AVBU,"",HNTS,,1,18,0,18,0,34,38,40,2,0,159.00,0,.00,.00,.00,2337.30,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,0,0,0,0,"","","",0,PVSD,18,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,40
1:AR00049,27,1,1:AR00049,GAD,,"",3A,,"",POL,"","",POL,0,"","","",0,PVSD,HNTM,"",AVBU,"",HNTS,,1,21,0,21,0,37,41,43,2,0,160.00,0,.00,.00,.00,2352.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,0,0,0,0,"","","",0,PVSD,21,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,43
