Dictionary,Field,Type,Repeats,MPFD,Version,Area,DomainClass,Definition,Precision,LowValue,HiValue,MaxLength,UOM,DefaultValue,Required,GUI Editor,Comments,GuiWidth,Edit,Filter,Search,Sort,Alter,DEX,DiffKey
tplan/organizations/localSafetyLevel.csv,EventPhase,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/organizations/localSafetyLevel.csv,CommodityType,FLOAT,YES,,0,Sustainment,amp.domain.sustainment.Organization,Minimum number of days of local supply on hand by commodity type,0,,,,,0,,Minimum Number of days of local supply on hand timeline editor,"Description is from OrganizationsEditor, not sure which field to associate it with",85,Y,N,Y,Y,Y,,
tplan/organizations/minimumOrder.csv,Key,STRING,,,0,Sustainment,amp.domain.sustainment.Organization,Location Name,,,,,,,,Minimum Order timeline editor,,,,,,,,,y
tplan/organizations/minimumOrder.csv,Day,INT,,,0,Sustainment,amp.domain.sustainment.Organization,,0,,,,,0,,Minimum Order timeline editor,,,,,,,,,y
tplan/organizations/minimumOrder.csv,Enabled,BOOLEAN,,,0,Sustainment,amp.domain.sustainment.Organization,,0,,,,,0,,Minimum Order timeline editor,,,,,,,,,
tplan/organizations/minimumOrder.csv,Description,STRING,,,0,Sustainment,amp.domain.sustainment.Organization,Free-form analyst notes,,,,,,,,Minimum Order timeline editor,,,,,,,,,
tplan/organizations/minimumOrder.csv,EventPhase,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/organizations/minimumOrder.csv,CommodityType,FLOAT,YES,,0,Sustainment,amp.domain.sustainment.Organization,Minimum amount of a supply that can be ordered,0,,,,,0,,Minimum Order timeline editor,"Description is from OrganizationsEditor, not sure which field to associate it with",70,Y,N,Y,Y,Y,,
tplan/organizations/movements.csv,Key,STRING,,,0,Sustainment,amp.domain.sustainment.Organization,Location Name,,,,,,,,Organization Movement Timeline Editor,,,,,,,,,y
tplan/organizations/movements.csv,Day,INT,,,0,Sustainment,amp.domain.sustainment.Organization,,0,,,,,0,,Organization Movement Timeline Editor,,,,,,,,,y
tplan/organizations/movements.csv,Enabled,BOOLEAN,,,0,Sustainment,amp.domain.sustainment.Organization,,,,,,,,,,,,,,,,,,
tplan/organizations/movements.csv,Description,STRING,,,0,Sustainment,amp.domain.sustainment.Organization,Free-form analyst notes,,,,,,,,Organization Movement Timeline Editor,,,,,,,,,
tplan/organizations/movements.csv,EventPhase,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/organizations/movements.csv,GeolocCode,STRING,,,0,Sustainment,amp.domain.sustainment.Organization,Organization movements over time.,,,,4,,,,Organization Movement Timeline Editor,,75,Y,N,Y,Y,Y,,
tplan/organizations/orgTheater.csv,Organization,STRING,,,0,Sustainment,amp.domain.sustainment.Organization,Location Name,,,,,,,,Organizations,,,,,,,,,y
tplan/organizations/orgTheater.csv,Theater,STRING,,,0,Sustainment,amp.domain.sustainment.Organization,Airlift theater for generated CINs. (Invalid when inactive or blank.),,,,12,,,,Organizations,,80,Y,Y,Y,Y,Y,,
tplan/organizations/organizations.csv,Key,STRING,,,0,Sustainment,amp.domain.sustainment.Organization,Organaization Name,,,,24,,,,Organizations,,150,Y,N,N,N,Y,,y
tplan/organizations/organizations.csv,Producer,BOOLEAN,,,0,Sustainment,amp.domain.sustainment.Organization,Is organization a producer?,,,,,,FALSE,,Organizations, ,75,Y,N,N,N,Y,,
tplan/organizations/organizations.csv,Consumer,BOOLEAN,,,0,Sustainment,amp.domain.sustainment.Organization,Determines if consumption schedule is used in run. (Invalid when there are no supplied RLNs.),,,,,,FALSE,,Organizations, ,75,Y,N,N,N,Y,,
tplan/organizations/otherDemand.csv,Key,STRING,,,0,Sustainment,amp.domain.sustainment.Organization,Location Name,,,,,,,,Non-unit demand timeline editor,,,,,,,,,y
tplan/organizations/otherDemand.csv,Day,INT,,,0,Sustainment,amp.domain.sustainment.Organization,,0,,,,,0,,Non-unit demand timeline editor,,,,,,,,,y
tplan/organizations/otherDemand.csv,Enabled,BOOLEAN,,,0,Sustainment,amp.domain.sustainment.Organization,,,,,,,,,,,,,,,,,,
tplan/organizations/otherDemand.csv,Description,STRING,,,0,Sustainment,amp.domain.sustainment.Organization,Free-form analyst notes,,,,,,,,Non-unit demand timeline editor,,,,,,,,,
tplan/organizations/otherDemand.csv,EventPhase,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/organizations/otherDemand.csv,Commodity,STRING,,,0,Sustainment,amp.domain.sustainment.Organization,Commodity Type,,,,,,Supply Commodity Name,,Non-unit demand timeline editor,,,,,,,,,y
tplan/organizations/otherDemand.csv,SchedDay,INT,,,0,Sustainment,amp.domain.sustainment.Organization,,0,,,,,0,,Non-unit demand timeline editor,,,,,,,,,y
tplan/organizations/otherDemand.csv,SchedEnabled,BOOLEAN,,,0,Sustainment,amp.domain.sustainment.Organization,,,,,,,,,,,,,,,,,,
tplan/organizations/otherDemand.csv,Value,INT,,,0,Sustainment,amp.domain.sustainment.Organization,Additional non-unit consumption in Stons or CBBLs per day.,0,0,9999.9F,,Stons or CBBLs,0f,,Non-unit demand timeline editor,Verify type,80,Y,N,Y,Y,Y,,
tplan/organizations/percentSatisfiedLocally.csv,Key,STRING,,,0,Sustainment,amp.domain.sustainment.Organization,Location Name,,,,,,,,Percent satisfied by local stocks timeline editor,,,,,,,,,y
tplan/organizations/percentSatisfiedLocally.csv,Day,INT,,,0,Sustainment,amp.domain.sustainment.Organization,,0,,,,,0,,Percent satisfied by local stocks timeline editor,,,,,,,,,y
tplan/organizations/percentSatisfiedLocally.csv,Enabled,BOOLEAN,,,0,Sustainment,amp.domain.sustainment.Organization,,0,,,,,0,,Percent satisfied by local stocks timeline editor,,,,,,,,,
tplan/organizations/percentSatisfiedLocally.csv,Description,STRING,,,0,Sustainment,amp.domain.sustainment.Organization,Free-form analyst notes,,,,,,,,Percent satisfied by local stocks timeline editor,,,,,,,,,
tplan/organizations/percentSatisfiedLocally.csv,EventPhase,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/organizations/percentSatisfiedLocally.csv,CommodityType,FLOAT,YES,,0,Sustainment,amp.domain.sustainment.Organization,Percentage of time the organization can be satisfied by local stocks,0,,,,,0,,Percent satisfied by local stocks timeline editor,,85,Y,N,Y,Y,Y,,
tplan/organizations/prodRates.csv,Key,STRING,,,0,Sustainment,amp.domain.sustainment.Organization,Location Name,,,,,,,,Production Rates and Capacity Timeline Editor,,,,,,,,,y
tplan/organizations/prodRates.csv,Day,INT,,,0,Sustainment,amp.domain.sustainment.Organization,,0,,,,,0,,Production Rates and Capacity Timeline Editor,,,,,,,,,y
tplan/organizations/prodRates.csv,Enabled,BOOLEAN,,,0,Sustainment,amp.domain.sustainment.Organization,,,,,,,,,,,,,,,,,,
tplan/organizations/prodRates.csv,Description,STRING,,,0,Sustainment,amp.domain.sustainment.Organization,Free-form analyst notes,,,,,,,,Production Rates and Capacity Timeline Editor,,,,,,,,,
tplan/organizations/prodRates.csv,EventPhase,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/organizations/prodRates.csv,Commodity,STRING,,,0,Sustainment,amp.domain.sustainment.Organization,Commodity Type,,,,,,Supply Commodity Name,,Production Rates and Capacity Timeline Editor,,,,,,,,,y
tplan/organizations/prodRates.csv,SchedDay,INT,,,0,Sustainment,amp.domain.sustainment.Organization,,0,,,,,0,,Production Rates and Capacity Timeline Editor,,,,,,,,,y
tplan/organizations/prodRates.csv,SchedEnabled,BOOLEAN,,,0,Sustainment,amp.domain.sustainment.Organization,,,,,,,,,,,,,,,,,,
tplan/organizations/prodRates.csv,Rate,INT,,,0,Sustainment,amp.domain.sustainment.Organization,Production rates over time.,0,,,,,0,,Production Rates and Capacity Timeline Editor,,90,Y,N,Y,Y,Y,,
tplan/organizations/stockageBuildupLevel.csv,Key,STRING,,,0,Sustainment,amp.domain.sustainment.Organization.CommodityIntensityTimelineEvent,Location Name,,,,,,,,Stockage Buildup Intesity Timeline Editor,,,,,,,,,y
tplan/organizations/stockageBuildupLevel.csv,Day,INT,,,0,Sustainment,amp.domain.sustainment.Organization.CommodityIntensityTimelineEvent,,0,,,,,0,,Stockage Buildup Intesity Timeline Editor,,,,,,,,,y
tplan/organizations/stockageBuildupLevel.csv,Enabled,BOOLEAN,,,0,Sustainment,amp.domain.sustainment.Organization.CommodityIntensityTimelineEvent,,0,,,,,0,,Stockage Buildup Intesity Timeline Editor,,,,,,,,,
tplan/organizations/stockageBuildupLevel.csv,Description,STRING,,,0,Sustainment,amp.domain.sustainment.Organization.CommodityIntensityTimelineEvent,Free-form analyst notes,,,,,,,,Stockage Buildup Intesity Timeline Editor,,,,,,,,,
tplan/organizations/stockageBuildupLevel.csv,EventPhase,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/organizations/stockageBuildupLevel.csv,CommodityType,STRING,YES,,0,Sustainment,amp.domain.sustainment.Intensity,Stockage Buildup Intensity,,,,,,Supply Commodity Name,,Stockage Buildup Intensity Timeline Editor,,110,Y,N,Y,Y,Y,,
tplan/organizations/stockagePeriod.csv,Key,STRING,,,0,Sustainment,amp.domain.sustainment.StockagePeriod,Location Name,,,,,,,,Stockage Editor,,,,,,,,,y
tplan/organizations/stockagePeriod.csv,CommodityType,STRING,,,0,Sustainment,amp.domain.sustainment.StockagePeriod,Commodity Type,,,,,Supply Commodity Name,,,Stockage Editor,,,,,,,,,y
tplan/organizations/stockagePeriod.csv,StockagePeriod,INT,,,0,Sustainment,amp.domain.sustainment.StockagePeriod,Number of days the model has to meet the stockage objective.,0,0,999,,,10,,Stockage Editor,,80,Y,Y,Y,Y,Y,,
tplan/organizations/stockageStartDay.csv,Key,STRING,,,0,Sustainment,amp.domain.sustainment.StockageStartDay,Location Name,,,,,,,,Stockage Start Day Editor,,,,,,,,,y
tplan/organizations/stockageStartDay.csv,CommodityType,INT,YES,,0,Sustainment,amp.domain.sustainment.StockageStartDay,Start day of stockage by commodity type.,0,-9999,9999,,"GEN-RESUPPLY, GEN_AMMO,GEN_POL",,,Stockage Start Day Editor,,70,Y,Y,Y,Y,Y,,
tplan/organizations/storageCapacity.csv,Key,STRING,,,0,Sustainment,amp.domain.sustainment.StorageCapacity,,,,,,,,,Storage Capacity Timeline Editor,,,,,,,,,y
tplan/organizations/storageCapacity.csv,Day,INT,,,0,Sustainment,amp.domain.sustainment.StorageCapacity,,0,,,,,0,,Storage Capacity Timeline Editor,,,,,,,,,y
tplan/organizations/storageCapacity.csv,Enabled,BOOLEAN,,,0,Sustainment,amp.domain.sustainment.StorageCapacity,,,,,,,,,,,,,,,,,,
tplan/organizations/storageCapacity.csv,Description,STRING,,,0,Sustainment,amp.domain.sustainment.StorageCapacity,Free-form analyst notes,,,,,,,,Storage Capacity Timeline Editor,,,,,,,,,
tplan/organizations/storageCapacity.csv,EventPhase,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/organizations/storageCapacity.csv,Commodity,STRING,,,0,Sustainment,amp.domain.sustainment.StorageCapacity,,,,,,Supply Commodity Name,,,Storage Capacity Timeline Editor,,,,,,,,,y
tplan/organizations/storageCapacity.csv,SchedDay,INT,,,0,Sustainment,amp.domain.sustainment.StorageCapacity,,0,,,,,0,,Storage Capacity Timeline Editor,,,,,,,,,y
tplan/organizations/storageCapacity.csv,SchedEnabled,BOOLEAN,,,0,Sustainment,amp.domain.sustainment.StorageCapacity,,,,,,,,,,,,,,,,,,
tplan/organizations/storageCapacity.csv,Value,INT,,,0,Sustainment,amp.domain.sustainment.StorageCapacity,,0,0,999999999,,,999999999,,Storage Capacity Timeline Editor,,80,Y,N,Y,Y,Y,,
tplan/organizations/theaterDaysSupply.csv,Key,STRING,,,0,Sustainment,amp.domain.sustainment.Organization,Location Name,,,,,,,,Theater Days of Supply Timeline Editor,,,,,,,,,y
tplan/organizations/theaterDaysSupply.csv,Day,INT,,,0,Sustainment,amp.domain.sustainment.Organization,,0,,,,,0,,Theater Days of Supply Timeline Editor,,,,,,,,,y
tplan/organizations/theaterDaysSupply.csv,Enabled,BOOLEAN,,,0,Sustainment,amp.domain.sustainment.Organization,,,,,,,,,,,,,,,,,,
tplan/organizations/theaterDaysSupply.csv,Description,STRING,,,0,Sustainment,amp.domain.sustainment.Organization,Free-form analyst notes,,,,,,,,Theater Days of Supply Timeline Editor,,,,,,,,,
tplan/organizations/theaterDaysSupply.csv,EventPhase,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/organizations/theaterDaysSupply.csv,Commodity,STRING,,,0,Sustainment,amp.domain.sustainment.Organization,Commodity Type,,,,,Supply Commodity Name,,,Theater Days of Supply Timeline Editor,,,,,,,,,y
tplan/organizations/theaterDaysSupply.csv,SchedDay,INT,,,0,Sustainment,amp.domain.sustainment.Organization,Schedule Day,0,,,,,0,,Theater Days of Supply Timeline Editor,,,,,,,,,y
tplan/organizations/theaterDaysSupply.csv,SchedEnabled,BOOLEAN,,,0,Sustainment,amp.domain.sustainment.Organization,,,,,,,,,,,,,,,,,,
tplan/organizations/theaterDaysSupply.csv,Value,INT,,,0,Sustainment,amp.domain.sustainment.Organization,Theater days of supply by commodity.,0,,,,,0,,Theater Days of Supply Timeline Editor,,90,Y,N,Y,Y,Y,,
tplan/phases/coverage/Phase4.dbf,ID,STRING,,,None,,,,,,,,,,,,,,,,,,,,
tplan/phases/phaseTheater.csv,Name,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/phases/phaseTheater.csv,Theater,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/phases/phases.csv,Name,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/phases/phases.csv,Active,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/phases/phases.csv,Severity,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/phases/phases.csv,Color,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/phases/phases.csv,StartDay,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/phases/phases.csv,EndDay,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/platforms/platforms.csv,Name,STRING,,,0,Requirements,ampdom.platform.Platform,Platform Name,,,,,,,,Platforms Editor,,130,N,Y,Y,Y,N,,y
tplan/platforms/platforms.csv,Collapsible,BOOLEAN,,,0,Requirements,ampdom.platform.Platform,Is this platform collapsible when empty?,,,,,,,,Platforms Editor,,74,Y,Y,N,Y,Y,,
tplan/platforms/platforms.csv,Stackable,BOOLEAN,,,0,Requirements,ampdom.platform.Platform,Is this platform stackable when loaded?,,,,,,,,Platforms Editor,,70,Y,Y,N,Y,Y,,
tplan/platforms/platforms.csv,Length,FLOAT,,,0,Requirements,ampdom.platform.Platform,Exterior Length in feet of this platform.,,,,,feet,,,Platforms Editor,,60,Y,Y,N,Y,Y,,
tplan/platforms/platforms.csv,Width,FLOAT,,,0,Requirements,ampdom.platform.Platform,Exterior Width in feet of this platform.,,,,,feet,,,Platforms Editor,,60,Y,Y,N,Y,Y,,
tplan/platforms/platforms.csv,Height,FLOAT,,,0,Requirements,ampdom.platform.Platform,Exterior Height in feet of this platform.,,,,,feet,,,Platforms Editor,,60,Y,Y,N,Y,Y,,
tplan/platforms/platforms.csv,CollapsedHeight,FLOAT,,,0,Requirements,ampdom.platform.Platform,Collapsed height in feet of this platform.,,,,,feet,,,Platforms Editor,,70,Y,Y,N,Y,Y,,
tplan/platforms/platforms.csv,TareWeight,INT,,,0,Requirements,ampdom.platform.Platform,Empty weight of this platform in pounds.,0,,,,pounds,,,Platforms Editor,,60,Y,Y,N,Y,Y,,
tplan/platforms/platforms.csv,MaxPayload,INT,,,0,Requirements,ampdom.platform.Platform,Maximum weight of the payload in pounds.,0,,,,pounds,,,Platforms Editor,,90,Y,Y,N,Y,Y,,
tplan/platforms/platforms.csv,DefaultStowFactor,FLOAT,,,0,Requirements,ampdom.platform.Platform,Default stow factor of this platform.,,0,1,,,,,Platforms Editor,,75,Y,Y,N,Y,Y,,
tplan/platforms/platforms.csv,ReturnLocation,STRING,,,0,Requirements,ampdom.platform.Platform,Return Location - GEOLOC Code,,,,4,,,,Platforms Editor,,70,Y,Y,Y,Y,Y,,
tplan/platforms/platforms.csv,CCC,STRING,,,0,Requirements,ampdom.platform.Platform,Cargo Category Code for CINs created to retrograde this platform.,,,,3,,,,Platforms Editor,,50,Y,Y,N,Y,Y,,
tplan/platforms/returnPercentage.csv,Key,STRING,,,0,Requirements,ampdom.platform.Platform,Platform Name,,,,,,,,Return Percentage Schedule Editor,,,,,,,,,y
tplan/platforms/returnPercentage.csv,Day,INT,,,0,Requirements,ampdom.platform.Platform,,0,0,9999,4,days,0,,Return Percentage Schedule Editor,,,,,,,,,y
tplan/platforms/returnPercentage.csv,Enabled,BOOLEAN,,,0,Requirements,ampdom.platform.Platform,,,,,,,,,,,,,,,,,,
tplan/platforms/returnPercentage.csv,Description,STRING,,,0,Requirements,ampdom.platform.Platform,Free-form analyst notes,,,,,,,,Return Percentage Schedule Editor,,,,,,,,,
tplan/platforms/returnPercentage.csv,EventPhase,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/platforms/returnPercentage.csv,Data,INT,,,0,Requirements,ampdom.platform.Platform,Return Percentage for this platform.,0,0,100,2,,0,,Return Percentage Schedule Editor,Verify type,90,Y,N,N,N,Y,,
tplan/policySpecifications.xml,PolicyGroup,STRING,,,None,,,,,,,,,,,,,,,,,,,,
tplan/saams/saamCargo.csv,CargoId,STRING,,,0,Airlift,amp.domain.saam.SaamCargo,Unique id of the level 4 piece of cargo,,,,20,,,TRUE,SAAMs,,115,N,Y,Y,Y,Y,,y
tplan/saams/saamCargo.csv,SaamId,STRING,,,0,Airlift,amp.domain.saam.SaamCargo,Unique id of the SAAM,,,,20,,,TRUE,SAAMs,,,N,Y,Y,Y,Y,,y
tplan/saams/saamCargo.csv,CCC,STRING,,,0,Airlift,amp.domain.saam.SaamCargo,Cargo Category Code,,,,3,,,,SAAMs,,50,Y,Y,Y,Y,Y,,
tplan/saams/saamCargo.csv,STONs,FLOAT,,,0,Airlift,amp.domain.saam.SaamCargo,Unit weight in Stons of the cargo item,1,0.1,9999,,Stons,,,SAAMs,,50,Y,Y,Y,Y,Y,,
tplan/saams/saamCargo.csv,MTONs,FLOAT,,,0,Airlift,amp.domain.saam.SaamCargo,Unit volume in Mtons of the cargo item,1,0.1,9999,,Mtons,,,SAAMs,,50,Y,Y,Y,Y,Y,,
tplan/saams/saamCargo.csv,Length,INT,,,0,Airlift,amp.domain.saam.SaamCargo,Length of the cargo item in inches,,1,9999,,inches,,,SAAMs,,50,Y,Y,Y,Y,Y,,
tplan/saams/saamCargo.csv,Width,INT,,,0,Airlift,amp.domain.saam.SaamCargo,Width of the cargo item in inches,,1,999,,inches,,,SAAMs,,50,Y,Y,Y,Y,Y,,
tplan/saams/saamCargo.csv,Heigth,INT,,,0,Airlift,amp.domain.saam.SaamCargo,Height of the cargo item in inches,,1,999,,inches,,,SAAMs,,50,Y,Y,Y,Y,Y,,
tplan/saams/saamCargo.csv,NumPieces,INT,,,0,Airlift,amp.domain.saam.SaamCargo,Number of pieces (Acceptable Range: 1 - 999),,1,999,,,,,SAAMs,,50,Y,Y,Y,Y,Y,,
tplan/saams/saamCargo.csv,Description,STRING,,,0,Airlift,amp.domain.saam.SaamCargo,Description of level 4 cargo item,,,,255,,,,SAAMs,,80,Y,Y,Y,Y,Y,,
tplan/saams/saamCargoLegs.csv,SaamId,STRING,,,0,Airlift,amp.domain.saam.SaamLeg,Unique id of the SAAM,,,,20,,,TRUE,SAAMs,,,N,Y,Y,Y,Y,,y
tplan/saams/saamCargoLegs.csv,LegId,STRING,,,0,Airlift,amp.domain.saam.SaamLeg,Unique id of the leg,,,,20,,,TRUE,SAAMs,,100,N,Y,Y,Y,Y,,y
tplan/saams/saamCargoLegs.csv,CargoId,STRING,,,0,Airlift,amp.domain.saam.SaamLeg,Unique id of the level 4 piece of cargo,,,,20,,,TRUE,SAAMs,,70,Y,Y,Y,Y,Y,,y
tplan/saams/saamLegs.csv,SaamLegId,STRING,,,0,Airlift,amp.domain.saam.SaamLeg,Unique id of the leg,,,,20,,,TRUE,SAAMs,,100,N,Y,Y,Y,Y,,y
tplan/saams/saamLegs.csv,SaamId,STRING,,,0,Airlift,amp.domain.saam.SaamLeg,Unique id of the SAAM,,,,20,,,TRUE,SAAMs,,,N,Y,Y,Y,Y,,y
tplan/saams/saamLegs.csv,DepartGeolocCode,STRING,,,0,Airlift,amp.domain.saam.SaamLeg,Geoloc code of the departing location,,,,4,GeolocCode,,TRUE,SAAMs,,70,Y,Y,Y,Y,Y,,
tplan/saams/saamLegs.csv,ArriveGeolocCode,STRING,,,0,Airlift,amp.domain.saam.SaamLeg,Geoloc code of the arriving location,,,,4,GeolocCode,,TRUE,SAAMs,,70,Y,Y,Y,Y,Y,,
tplan/saams/saamLegs.csv,AircraftType,STRING,,,0,Airlift,amp.domain.saam.SaamLeg,Required aircraft type to fly this leg (leave blank for any aircraft type),,,,12,,,,SAAMs,,90,Y,Y,Y,Y,Y,,
tplan/saams/saamLegs.csv,ExpectedStartDay,INT,,,0,Airlift,amp.domain.saam.SaamLeg,Day the leg can start to be scheduled,,0,9999,,day,,,SAAMs,,80,Y,Y,Y,Y,Y,,
tplan/saams/saamLegs.csv,ExpectedDeliveryDay,INT,,,0,Airlift,amp.domain.saam.SaamLeg,Day the leg tries to be scheduled on or before,,0,9999,,day,,,SAAMs,,80,Y,Y,Y,Y,Y,,
tplan/saams/saamLegs.csv,MinArriveGroundTime,FLOAT,,,0,Airlift,amp.domain.saam.SaamLeg,Minimum ground time at the arriving location,2,0,24,,hours,,,SAAMs,,50,Y,Y,Y,Y,Y,,
tplan/saams/saamLegs.csv,MinDepartureGroundTime,FLOAT,,,0,Airlift,amp.domain.saam.SaamLeg,Minimum ground time at the departing location,2,0,24,,hours,,,SAAMs,,50,Y,Y,Y,Y,Y,,
tplan/saams/saamLegs.csv,NextLeg,STRING,,,0,Airlift,amp.domain.saam.SaamLeg,Leg id of the next leg in the sequence (leave blank if no next leg),,,,20,,,,SAAMs,,50,Y,Y,Y,Y,Y,,
tplan/saams/saamLegs.csv,PAX,INT,,,0,Airlift,amp.domain.saam.SaamLeg,Number of passengers to be delivered on this leg,,0,9999,,PAX,,,SAAMs,,50,Y,Y,Y,Y,Y,,
tplan/saams/saams.csv,SaamId,STRING,,,0,Airlift,amp.domain.saam.Saam,Unique id of the SAAM,,,,20,,,,SAAMs,,100,N,Y,Y,Y,Y,,y
tplan/saams/saams.csv,Active,BOOLEAN,,,0,Airlift,amp.domain.saam.Saam,Flag turning on or off the SAAM,,,,,,,,SAAMs,,50,Y,Y,Y,Y,Y,,
tplan/saams/saams.csv,Priority,STRING,,,0,Airlift,amp.domain.saam.Saam,JCS Priority code,,,,3,,,,SAAMs,,70,Y,Y,Y,Y,Y,,
tplan/saams/saams.csv,AllowOpportuneCargo,BOOLEAN,,,0,Airlift,amp.domain.saam.Saam,Flag allowing TPFDD cargo to be loaded on the mission satisfying the SAAM,,,,,,,,SAAMs,,50,Y,Y,Y,Y,Y,,
tplan/seabases/airportLinks.csv,Key,STRING,,,0,Sealift,,,,,,,,,,,,,,,,,,,y
tplan/seabases/airportLinks.csv,Day,INT,,,0,Sealift,,,,,,,,,,,,,,,,,,,y
tplan/seabases/airportLinks.csv,Enabled,BOOLEAN,,,0,Sealift,,,,,,,,,,,,,,,,,,,
tplan/seabases/airportLinks.csv,Description,STRING,,,0,Sealift,,,,,,,,,,,,,,,,,,,
tplan/seabases/airportLinks.csv,EventPhase,STRING,,,0,Sealift,,,,,,,,,,,,,,,,,,,
tplan/seabases/airportLinks.csv,Priority,STRING,YES,,0,,,,,,,,,,,,,,,,,,,,
tplan/seabases/authCargo.csv,Port,STRING,,,0,Sealift,,,,,,,,,,,,,,,,,,,y
tplan/seabases/authCargo.csv,Day,INT,,,0,Sealift,,,,,,,,,,,,,,,,,,,y
tplan/seabases/authCargo.csv,Enabled,BOOLEAN,,,0,Sealift,,,,,,,,,,,,,,,,,,,
tplan/seabases/authCargo.csv,Description,STRING,,,0,Sealift,,,,,,,,,,,,,,,,,,,
tplan/seabases/authCargo.csv,CommodityType,BOOLEAN,YES,,0,Sealift,,,,,,,,,,,,,,,,,,,
tplan/seabases/connectorTypeSeaStates.csv,connector,STRING,,,None,Sealift,,,,,,,,,,,,,,,,,,,y
tplan/seabases/connectorTypeSeaStates.csv,endDay,INT,,,None,Sealift,,,,,,,,,,,,,,,,,,,y
tplan/seabases/connectorTypeSeaStates.csv,0,FLOAT,,,None,Sealift,,,,,,,,,,,,,,,,,,,
tplan/seabases/connectorTypeSeaStates.csv,1,FLOAT,,,None,Sealift,,,,,,,,,,,,,,,,,,,
tplan/seabases/connectorTypeSeaStates.csv,2,FLOAT,,,None,Sealift,,,,,,,,,,,,,,,,,,,
tplan/seabases/connectorTypeSeaStates.csv,2.5,FLOAT,,,None,Sealift,,,,,,,,,,,,,,,,,,,
tplan/seabases/connectorTypeSeaStates.csv,3,FLOAT,,,None,Sealift,,,,,,,,,,,,,,,,,,,
tplan/seabases/connectorTypeSeaStates.csv,4,FLOAT,,,None,Sealift,,,,,,,,,,,,,,,,,,,
tplan/seabases/connectorTypeSeaStates.csv,5+,FLOAT,,,None,Sealift,,,,,,,,,,,,,,,,,,,
tplan/seabases/connectorTypeShips.csv,connector,STRING,,,None,Sealift,,,,,,,,,,,,,,,,,,,y
tplan/seabases/connectorTypeShips.csv,served,BOOLEAN,,,None,Sealift,,,,,,,,,,,,,,,,,,,
tplan/seabases/connectorTypeShips.csv,typeName,STRING,,,None,Sealift,,,,,,,,,,,,,,,,,,,y
tplan/seabases/connectorTypeShips.csv,priority,INT,,,None,Sealift,,,,,,,,,,,,,,,,,,,
tplan/seabases/connectorTypes.csv,name,STRING,,,None,Sealift,,,,,,,,,,,,,,,,,,,y
tplan/seabases/connectorTypes.csv,numServicePoints,INT,,,None,Sealift,,,,,,,,,,,,,,,,,,,
tplan/seabases/connectorTypes.csv,roroRate,FLOAT,,,None,Sealift,,,,,,,,,,,,,,,,,,,
tplan/seabases/connectorTypes.csv,stRate,FLOAT,,,None,Sealift,,,,,,,,,,,,,,,,,,,
tplan/seabases/connectorTypes.csv,contRate,FLOAT,,,None,Sealift,,,,,,,,,,,,,,,,,,,
tplan/seabases/connectorTypes.csv,polRate,FLOAT,,,None,Sealift,,,,,,,,,,,,,,,,,,,
tplan/seabases/connectorTypes.csv,roro,FLOAT,,,None,Sealift,,,,,,,,,,,,,,,,,,,
tplan/seabases/connectorTypes.csv,shipArrivePrepTime,FLOAT,,,None,Sealift,,,,,,,,,,,,,,,,,,,
tplan/seabases/connectorTypes.csv,shipDepartPrepTime,FLOAT,,,None,Sealift,,,,,,,,,,,,,,,,,,,
tplan/seabases/connectors.csv,seaport,STRING,,,None,Sealift,,,,,,,,,,,,,,,,,,,y
tplan/seabases/connectors.csv,typeName,STRING,,,None,Sealift,,,,,,,,,,,,,,,,,,,y
tplan/seabases/connectors.csv,number,INT,,,None,Sealift,,,,,,,,,,,,,,,,,,,
tplan/seabases/connectors.csv,startDay,INT,,,None,Sealift,,,,,,,,,,,,,,,,,,,y
tplan/seabases/connectors.csv,endDay,INT,,,None,Sealift,,,,,,,,,,,,,,,,,,,y
tplan/seabases/distanceToShore.csv,Key,STRING,,,0,Sealift,,,,,,,,,,,,,,,,,,,y
tplan/seabases/distanceToShore.csv,Day,INT,,,0,Sealift,,,,,,,,,,,,,,,,,,,y
tplan/seabases/distanceToShore.csv,Enabled,BOOLEAN,,,0,Sealift,,,,,,,,,,,,,,,,,,,
tplan/seabases/distanceToShore.csv,Description,STRING,,,0,Sealift,,,,,,,,,,,,,,,,,,,
